f 0
f 1
f 2
 131.044 -11.9485  108.545
 123.918 -9.72124  108.339
 99.2719 -6.13048   95.662
 107.571 -4.08155  41.0608
-nan -nan -nan
-nan -nan -nan
 109.867 -20.6322  96.8026
109.528 -8.0908 32.5759
 147.07 -72.861 9.84687
 153.955 -82.6297 -18.2716
107.938 -28.337 167.318
 107.856 -28.6536  170.766
 105.756 -26.4273  173.356
 98.2736 -16.6536  170.562
 105.062 -30.5069  172.965
 91.2873 -27.7214  166.156
-nan -nan -nan
 157.289 -91.1948  11.6434
f 101
p 2 -51.5879 -105.679
-30.5314 -109.695  93.6415
-31.4262 -109.765  109.934
 -32.459 -109.877  126.219
-33.4968 -110.004  142.505
-29.2387 -108.725  142.865
-14.9934 -104.543  143.754
-13.6814 -101.492  115.469
-10.8455 -105.233  88.5208
-10.2738 -105.999  83.1338
-9.13033  -107.53  72.3598
-16.0986  -108.55  77.3745
-37.7639 -111.267  142.317
-51.8406 -115.416  141.473
-50.1834 -115.867  113.732
-45.0153  -127.37  91.0557
-43.9819  -129.67  86.5202
-41.9153 -134.271  77.4491
-37.3937 -129.327  81.8589
-21.6416 -107.233  93.9994
  -22.47 -117.423  52.5635
-22.4695 -126.503  15.3986
-17.7952 -139.357  9.03345
-39.4424 -112.242   93.302
-33.512 -109.17 50.8279
-34.4256 -86.6789  19.8376
-31.5117 -89.8309  5.35943
-32.0073 -121.493  157.472
-31.5719 -122.855  162.843
-27.6667 -120.253  167.285
-21.6854     -109    166.9
-34.3052 -119.878  167.849
-45.5542 -111.798   166.27
 -23.926 -125.779  5.16609
-35.6972 -78.0995   14.267
p 4 4.52921 -199.126
 27.8773 -178.321  85.1348
25.8816 -180.99  100.88
 23.8914 -183.681  116.635
 21.8491 -186.376  132.409
 17.9855 -184.658   132.34
 4.28059 -180.062    130.9
 17.8777 -168.952  109.988
 31.1691 -154.327  92.7029
-nan -nan -nan
-nan -nan -nan
-nan -nan -nan
 25.6873 -188.179    132.7
 39.0231 -194.716  133.369
 43.5963 -199.555  106.945
 48.3429 -199.964  81.1768
  49.261 -200.026   76.017
51.0972 -200.15 65.6973
44.7883 -197.65 69.7116
 19.8224 -174.717  84.6787
 27.2485 -171.128  48.6843
-nan -nan -nan
-nan -nan -nan
 35.9063 -181.961  85.5665
 40.7966 -179.584  48.4464
 41.5567 -183.029  13.9611
 48.0711 -174.748  4.74166
  25.093 -178.039  145.664
 25.1918 -177.238  150.447
  21.188 -178.597  154.277
 12.6452 -185.499  153.573
 26.5226 -180.902   154.47
  28.027 -191.824  154.468
-nan -nan -nan
 39.6991 -186.386  5.10295
p 3 -40.7958 95.3371
-35.1088  95.1512  77.3239
-36.7206  94.2912  93.8896
-37.8515  92.9847  110.346
-39.0157   91.706  126.811
-37.0156  87.7768  126.793
-31.0353  76.7083  126.701
-34.1729  75.9491   99.594
-40.7669  73.4406   73.279
-42.0857  72.9389   68.016
-44.7233  71.9355  57.4899
-46.7156  78.0679  63.0459
-41.048 95.6736 127.071
-46.6476  106.613  127.547
-52.2185  113.119  104.319
-60.3583  120.436  85.3555
-nan -nan -nan
-nan -nan -nan
-nan -nan -nan
-31.1867  86.0809  77.9381
-44.2907  80.6466  41.1836
-52.7252   77.119  7.37836
-64.2318  72.4253  1.66962
-39.0309  104.222  76.7096
-35.703 112.455 38.3265
-28.1009  121.777  5.43725
-35.4307  120.262 -6.00836
-46.6988  84.9662  138.829
-47.7319  84.2939  143.398
-44.1381  83.8995  147.604
-33.3901  86.3677  148.117
-48.2077  88.1674  147.164
-45.4508  98.1488  146.584
-51.7011  77.5076 -1.98715
-23.1236  125.389 -1.71063
p 5 78.879 -96.9641
 107.102 -83.4013   87.998
 105.096 -84.7304  102.446
 103.195 -86.0643  116.906
  101.31 -87.3669  131.369
 98.9688 -84.1391  131.439
91.7753 -73.965  131.54
 99.2494 -65.7231  110.968
 118.532 -55.8171  105.079
 122.459 -53.9334  103.973
 130.314 -50.1658  101.761
 128.621 -57.1167  102.552
  103.63 -90.6292  131.462
 110.904 -100.599  131.565
 121.502 -90.9323  113.744
132.045 -72.304 116.596
  134.14 -68.5632  117.127
 138.329 -61.0816  118.188
 132.005 -62.2438  116.028
 102.167 -76.8965  88.1479
 123.282 -73.4853  60.2288
 142.066 -69.1098  36.6112
-nan -nan -nan
 112.165 -89.8272  87.9212
 125.538 -72.7593  60.0183
 137.522 -57.2663  36.6556
-nan -nan -nan
 108.196 -82.7909  142.499
 108.931 -82.3823  146.507
 105.864 -81.6444  150.099
 96.3021 -81.0454  150.265
 108.923 -85.6228  149.784
 106.786 -94.0124  149.351
-nan -nan -nan
-nan -nan -nan
p 1 83.4167 -20.7903
 102.776 -14.9015  95.6184
 102.054 -16.3692  113.237
101.427 -17.786 130.882
100.815  -19.17 148.562
 100.668 -17.4206  149.382
 101.156 -7.20528  148.253
 110.857 -2.05048  127.362
 133.048 -5.63037  121.448
 137.717 -6.27562  120.817
 147.056 -7.56611  119.555
 141.333 -11.7564   117.34
 100.947 -20.8735  149.103
 101.141 -30.9773  150.387
 99.4755 -29.6738  127.419
 112.872 -18.7237  112.976
 116.822 -16.7911  111.102
124.721 -12.926 107.354
 117.738 -10.2893  107.548
 100.568 -6.23682  93.9795
 103.628 -4.97136  39.9834
-nan -nan -nan
-nan -nan -nan
 107.563 -22.2941  97.5035
 103.922 -8.81018  33.3701
  141.52 -72.6615  7.41454
 147.859 -81.3985 -21.2826
 107.565 -30.4089  167.217
 107.361 -30.7709  170.648
 105.134 -28.6184  173.179
   97.94 -18.5827  170.595
 104.526 -32.6939  172.713
 91.8169 -30.9936  166.734
-nan -nan -nan
 151.939 -91.0329   8.3284
f 102
p 2 -50.0759 -109.766
-30.0267 -113.566  93.5603
-30.7146  -113.65   109.89
 -31.516 -113.749  126.211
-32.3296 -113.831  142.524
-28.0604 -112.564  142.824
 -13.965 -108.443  143.482
-12.8094 -105.559  115.277
-9.92344  -109.13   88.426
-9.33005 -109.863  83.0637
-8.14331 -111.328  72.3392
-15.0389 -112.385  77.2682
-36.6035 -115.085    142.4
-50.5659 -119.152  141.771
-48.3685 -119.981  114.174
-42.5045  -132.43  92.3122
-41.3305 -134.925  87.9425
-38.9826 -139.915  79.2031
-34.6173 -134.779   83.508
-21.0792 -111.209  93.8271
-22.2315 -119.253  52.0486
-23.0894 -122.811  14.2798
-20.5158 -134.795  5.75246
-38.9937 -116.023  93.3136
-31.8795 -113.512   51.069
-30.8104 -88.8653  21.8605
-28.0509 -91.5017  7.40497
-30.2373 -125.038  157.643
-29.7389 -126.227  163.019
-25.989  -123.3 167.342
-20.5857 -111.766  166.662
-32.5875 -123.151  167.727
-41.8114 -113.676  166.559
-24.2367 -120.131  4.48496
-31.0275 -79.8383  16.8802
p 3 -45.1166 93.6676
-38.8925  90.3909  78.5196
-40.3597  89.6522   95.055
-41.4245  88.3758  111.483
-42.5043  87.1172  127.916
-40.5693  83.1894   127.89
-34.7497  72.0908  127.747
-38.1129  70.3871  100.755
-45.0219  66.5326  74.6719
-46.4037  65.7617  69.4551
-49.1673  64.2199  59.0217
-51.2067  70.5659  64.3208
-44.4517  91.0955  128.195
-49.7794  102.088  128.725
-55.4603  109.167  105.918
-63.4299  117.349  87.6763
-nan -nan -nan
-nan -nan -nan
-nan -nan -nan
-34.8538  81.3775  79.1774
-47.3859  77.5661  42.0183
-47.0584  79.2293  7.03694
-56.6189  75.4817 -1.99663
-42.9312  99.4043  77.8617
-41.3815   108.51  39.5595
-30.7869  120.627  8.45475
-37.0049  120.127 -3.71647
-50.0585  80.2358  140.004
-51.0114  79.4457  144.611
-47.3256  78.9245  148.771
-36.5934   81.495  149.218
-51.3158  83.2548  148.508
-48.2894  93.1653  147.997
-43.7625  81.0329 -1.61235
-25.1828  124.833  2.14355
p 4 6.99718 -195.447
 29.3034 -175.228   86.378
 27.2794 -178.318  102.027
 25.2346 -181.424   117.69
 23.1082 -184.541  133.377
 19.0848 -183.039   133.25
 5.42207 -179.065  131.697
 17.2376 -167.774  109.851
 28.8067 -152.751  91.7217
-nan -nan -nan
-nan -nan -nan
-nan -nan -nan
 27.1296 -186.114  133.689
 40.6762 -191.583  134.481
 45.5299 -192.599  108.241
 50.6124 -189.378  83.2495
  51.605 -188.716  78.2453
 53.5902 -187.393  68.2368
 47.0666 -185.855  72.3413
 21.0498 -172.185  85.8895
 29.0695 -166.577  49.9988
-nan -nan -nan
-nan -nan -nan
 37.5434 -178.288  86.8483
 42.2135 -170.485  49.6917
 42.0478 -169.588  13.9612
 46.6721 -159.711  5.24945
  26.355 -176.467  146.705
 26.4395 -175.752  151.482
 22.4521 -177.215  155.256
 14.0351 -184.192  154.479
 27.7696 -179.446   155.45
 29.4114 -190.309  155.388
-nan -nan -nan
 40.4512 -172.581  4.95502
p 5 82.4612 -95.5877
 107.894 -82.3961  89.2773
 106.058 -83.8335   103.57
 104.289 -85.2801  117.871
102.505 -86.727 132.171
 100.129 -83.5997   132.28
 92.7732 -73.6237  132.512
 100.432 -65.5586  111.817
 120.187 -56.4497  105.536
 124.331 -55.0053   104.34
 132.618 -52.1163  101.949
 130.104 -58.9259    102.7
 104.872 -89.8846  132.231
 112.343 -99.5767  132.244
 122.723 -86.5711  116.427
  132.95 -67.5476  118.344
 134.951 -63.7127  118.623
138.953 -56.043 119.182
 132.524 -57.4816  117.507
 102.763 -76.1559  89.5142
 117.948 -75.2858  57.4579
 120.711 -78.1548  26.6646
-nan -nan -nan
113.215 -88.518 89.1264
 121.488 -73.6155  57.8248
 118.726 -64.4432  28.2896
-nan -nan -nan
  109.28 -82.2152  143.273
 109.988 -81.8294  147.256
 106.901 -81.1624  150.799
 97.3133 -80.4245  150.782
 110.014 -85.0733   150.47
 107.996 -93.3913  149.955
-nan -nan -nan
-nan -nan -nan
p 1 83.9591 -21.0792
 101.518 -14.5122  93.5666
100.929 -15.738 111.399
 100.429 -16.9467  129.239
99.9498 -18.142 147.088
 99.8865 -16.5129  147.903
 100.512 -6.90766  146.442
 110.797 -1.81166  126.168
 132.631 -6.12218  120.748
 137.212 -6.88879  120.196
 146.374 -8.42199  119.092
 140.666 -12.1994  116.561
 100.006 -19.7188  147.671
 100.078 -29.2264  149.321
 98.4611 -27.8935  126.549
 111.838 -18.6863  111.013
 115.878 -17.1879  108.944
 123.957 -14.1912  104.808
 117.267 -10.8977  105.171
 100.187 -5.63946   91.561
102.042  -4.956 38.0227
-nan -nan -nan
-nan -nan -nan
 105.062 -22.6109  95.8272
 102.261 -12.1403  32.9694
 139.878 -77.0404  9.77037
 146.705 -86.7231 -18.5111
 105.791 -29.9899  165.876
 105.455 -30.3972  169.277
 103.151 -28.2767  171.741
 96.4234 -17.9122   169.03
 102.544 -32.3252  171.196
 90.0604 -30.8463  164.743
-nan -nan -nan
 150.141 -95.4461  11.4645
f 103
p 2 -48.4752 -113.878
-28.8887 -119.252  93.9237
-29.3786  -119.13  110.279
-29.9463 -119.021  126.628
-30.5237 -118.904  142.971
-26.2243 -117.685  143.197
-12.1742 -113.756  143.592
-11.2142 -111.576  115.426
-8.47336  -116.12  88.7865
-7.91961 -117.028  83.4621
-6.81211 -118.842  72.8133
-13.6501 -119.625  77.7736
-34.8219 -120.111  142.921
-48.8198 -124.007  142.532
-45.8366 -125.705  115.065
-39.6461 -138.459  93.5599
-38.4045 -141.003  89.2573
-35.9212 -146.091  80.6521
-31.6469 -140.889  84.9337
-19.9179 -116.931  94.0518
-21.4524 -122.502  52.3813
 -23.062 -120.314  14.9231
-21.9741 -131.074  4.90152
-37.8599  -121.66  93.8079
-30.8095 -120.887  52.1284
-29.8076 -97.4266  22.8266
-26.8071 -100.182  8.79704
-28.5664 -129.615  158.435
-28.2734 -130.158   163.64
-24.4805 -127.143  167.724
-18.8797 -115.703  166.691
-31.0022  -126.74  167.845
-41.6832 -117.806  166.529
-23.8764 -116.122  5.70343
-30.0917 -88.6714  17.8189
p 3 -49.6091 91.2735
-44.2285  86.3776  79.0922
-45.531 85.8294 95.6504
-46.4921  84.6647  112.097
-47.4653   83.521   128.55
-45.6035  79.5869  128.541
-39.9483  68.4579  128.417
-43.1498  65.3329  101.724
-50.3715  59.3018  76.3016
-51.8158  58.0955   71.217
-54.7045  55.6831  61.0479
-56.7795  62.3532   65.836
-49.316 87.5163 128.828
-54.3493  98.5657  129.354
-59.8847  106.158  106.982
-67.3594  115.212  89.3861
-nan -nan -nan
-nan -nan -nan
-nan -nan -nan
-39.975 77.4825 79.8585
-49.367 74.3536 41.8047
-44.6476  77.8665  7.35198
-52.8155  74.3213 -2.99266
-48.482 95.2728  78.326
-49.3015  103.526  39.8903
-36.4048  117.163  10.4062
 -41.612  117.205 -2.21032
-55.1645  76.7721  140.641
-56.1132  75.9844  145.253
-52.4475  75.3541  149.427
-41.6656  77.7902  150.083
-56.2315  79.7744  149.178
-52.7766  89.5377  148.677
 -40.3519   80.2193 -0.684053
-30.3702  121.695  4.78375
p 4 9.58166 -191.572
 33.3917 -175.982  89.3964
 31.5813 -178.339  105.273
 29.7564 -180.604  121.174
 27.8653 -182.813  137.102
 23.5642 -182.347  136.771
 9.45659 -181.268  135.159
 15.6792 -174.601  109.733
23.5965 -160.74 89.0088
-nan -nan -nan
-nan -nan -nan
-nan -nan -nan
 32.2198 -183.377  137.607
 46.4456 -185.125  138.751
 51.881 -182.51 113.098
 56.7956 -174.016  89.7003
 57.7646 -172.287  85.0252
59.7028 -168.83  75.675
 52.9045 -169.848  79.3202
 24.6902 -174.628  88.7658
32.0134 -167.02 52.9478
-nan -nan -nan
-nan -nan -nan
 42.1184 -177.092  90.0622
 45.0648 -168.188  51.9408
44.7879 -167.06 16.3537
  46.707 -156.287  7.77392
 29.4319 -172.528  149.933
 29.5234 -171.245   154.77
 25.8866 -173.018  158.903
 17.9915 -180.479  158.215
 32.0408 -174.141  159.117
 36.6031 -184.611  159.681
-nan -nan -nan
  44.056 -170.274  7.35118
p 1 84.2918 -21.1806
 102.953 -16.6265  93.4879
 102.226 -17.5198  111.427
 101.575 -18.4196  129.367
  100.94 -19.3024  147.305
100.703 -17.374 148.071
 100.522 -8.02957   147.02
 109.312 -2.60549  126.479
 130.617 -6.06453  119.919
 135.104 -6.68483  119.128
 144.079 -7.92542  117.546
 138.461 -11.9131  115.525
 101.197 -21.1488  147.889
  102.75 -30.3425  149.072
101.593 -28.762 126.636
 113.632 -20.3987  109.996
 117.814 -19.2596  107.972
 126.179 -16.9816  103.923
 119.848 -13.0364  104.369
 101.481 -7.59746  92.1318
 104.525 -8.45705  38.8878
-nan -nan -nan
-nan -nan -nan
 106.562 -24.8966  95.0905
 103.321 -13.5451  31.7261
 140.894 -77.2347  4.54314
 147.037 -85.6155 -24.4153
 106.099 -31.3082  166.147
 105.666 -31.7649  169.505
 103.342 -29.6702  171.923
 96.6867 -19.2164  169.093
   102.7 -33.6704  171.296
  90.503 -34.3472  164.103
-nan -nan -nan
 151.371 -95.6709  5.13499
p 5 86.4341 -94.3715
 117.208 -79.1187   89.798
 115.094 -80.4736  104.024
 113.058 -81.8367  118.261
 111.055 -83.2188  132.501
 108.444 -80.2687  132.504
 100.476 -71.0263  132.495
 111.268 -60.9339  114.149
 130.095 -48.8366    112.8
 133.768 -46.3836  112.993
 141.113 -41.4776  113.381
 140.379 -48.1931  112.429
 113.662 -86.2038  132.652
 121.657 -95.2395  132.839
 130.378 -79.6781  117.712
 139.279 -59.3112  118.071
 141.049 -55.2499   118.12
 144.589 -47.1274  118.218
 138.116 -49.1227  116.796
 111.354 -73.6334  89.7964
 131.508 -70.8326   58.315
-nan -nan -nan
-nan -nan -nan
 123.207 -84.4771  89.8671
 135.125 -68.5766  58.5437
-nan -nan -nan
-nan -nan -nan
 117.353 -79.4938  143.623
 117.948 -79.2799  147.541
 114.884 -78.5106  150.893
 105.955 -77.5214  150.248
   117.8 -82.5382  150.591
 115.822 -90.7448  149.923
-nan -nan -nan
-nan -nan -nan
f 104
p 2 -46.647 -118.266
-27.7084 -124.437   93.907
-28.0947 -124.323  110.279
-28.5316 -124.211  126.648
 -28.973 -124.075  143.013
-24.6477 -122.928  143.205
 -10.608 -119.207  143.477
 -10.319 -118.379  115.146
-9.59234 -125.586  88.6296
 -9.6571 -127.091  83.3092
-9.78667 -130.101  72.6685
 -16.189 -130.013  78.4701
-33.2934 -125.217  142.998
-47.3575 -128.913  142.723
-43.1273 -128.746  114.731
-38.3501 -142.751   92.376
-37.7329 -145.704  88.0978
-36.4985 -151.611  79.5414
-31.5989 -145.872  82.6925
-18.7269 -122.271   93.987
-21.4853 -125.679  52.4234
-24.6576 -119.639  15.8775
-23.2236   -128.9  4.64443
-36.7259 -126.589   93.824
-30.8835 -127.587  52.1973
-29.6638 -108.257  19.9325
 -27.215 -112.947   6.1687
-27.0982  -134.95  158.362
-26.5996 -135.942   163.72
-22.9096 -132.844  167.891
-17.5868 -121.265  166.878
-29.5364 -132.894  168.342
-38.7527 -123.353  166.853
-26.1744  -114.57  7.37081
-30.1328 -100.197  13.7415
p 3 -53.8527 88.5136
-53.2289  101.627  84.5091
-53.8678  100.786  100.951
-54.4631   99.848  117.387
-55.0633   98.917  133.826
-52.8613  95.1158  133.837
-46.4881  84.4579  133.711
-49.6865  79.3993  107.525
-57.6199  70.6824  83.2586
-59.2066   68.939  78.4053
-62.3799  65.4522  68.6985
-64.4483  72.4928   72.844
-57.2768  102.768  134.059
-63.2714  113.282  134.491
-68.0391  119.465   112.01
-75.845 125.733 93.8245
-77.4062  126.986  90.1875
-80.5286  129.494  82.9133
-77.2361  124.102  84.3812
-48.8231   93.034  84.6054
-55.4097  90.1712  46.3302
-50.5943  93.3457   12.198
-58.4297   89.326  1.94193
-57.5227  110.131  84.7616
-59.6968  116.581  46.8579
-47.6539  129.321  17.0095
-52.8415  128.549   4.5504
-63.4594  92.1855  145.829
-64.6327  91.4138  150.484
-61.0531  90.7314  154.823
-50.1427  92.8685  155.572
-64.9651  95.3387   154.44
-61.5028    105.4  153.878
-46.3773  95.7438  4.23919
-41.9104  133.826  11.2131
p 4 11.6065 -187.336
 29.2877 -171.096  87.2247
 27.5107 -173.569  103.114
 25.6774 -175.409  119.078
 23.7977 -177.301  135.054
  19.453 -177.192  134.663
 5.45097 -177.075  133.035
   6.419 -173.251  106.457
 7.15946 -162.483  82.9495
-nan -nan -nan
-nan -nan -nan
-nan -nan -nan
 28.2209 -177.519  135.604
 42.3135 -178.208  136.777
 47.5055 -175.004  111.395
 51.7333 -165.275  88.5787
 52.5572 -163.294  84.0191
  54.205 -159.331  74.8998
  47.511 -161.102  78.4346
 20.4919 -169.954  86.5366
 27.1499 -161.934  50.8081
-nan -nan -nan
-nan -nan -nan
  38.073 -172.229  87.8902
 40.3125 -161.135  51.4271
 40.5483 -160.996  15.9309
 41.3556 -150.339  7.10343
 24.6457 -166.951  147.601
 24.5576 -165.668  152.345
 20.9638 -167.576   156.29
 13.6925 -175.167  155.421
  27.057 -168.401  156.701
 31.9625 -178.545  157.511
-nan -nan -nan
 40.3577 -164.503   7.0413
p 1 84.4691 -21.1561
 98.6082 -10.6931   84.972
 96.2306 -10.4736  102.738
 93.8191 -10.3474  120.403
91.3609 -10.216 137.897
  91.754 -5.78265  138.101
92.9449 5.76224 137.748
110.029 7.65366 119.186
133.306 2.86324 115.959
 137.92 2.01574 115.301
 147.149 0.320721  113.985
 141.372 -4.02389  112.859
 90.9408 -14.5999  138.096
 90.0293 -26.2841  138.442
 97.3508 -21.6464  114.103
 117.893 -10.3646  104.539
 122.044 -8.23916  102.648
 130.347 -3.98827  98.8668
  123.516 -0.863509   100.554
 99.7397 -1.26998   84.707
 103.788 -3.55351  44.2746
-nan -nan -nan
-nan -nan -nan
 97.5094 -20.1531  85.2389
 101.387 -16.8859  44.8724
-nan -nan -nan
-nan -nan -nan
 95.8849 -11.9653  151.233
 95.7245 -12.3166  155.088
92.9635 -10.324 157.917
 87.3555 -3.01732  155.779
 92.9659 -14.8968  157.476
 85.7814 -19.5652  155.024
-nan -nan -nan
-nan -nan -nan
p 5 90.5077 -93.2757
 121.608 -79.9286   89.884
 119.395 -81.5314  104.056
 117.221 -83.1363  118.234
 115.053 -84.7798  132.409
 112.265 -81.9925  132.387
 103.939 -73.5002  132.303
 115.668 -61.3734  116.296
 133.861 -48.6131  116.025
 137.508 -46.1428  116.117
 144.802 -41.2023    116.3
 144.085 -47.8921  115.277
 117.806 -87.6199  132.577
 126.066 -96.0255  132.815
 134.316 -80.3202  117.796
 142.853 -59.7854  118.067
144.555 -55.689 118.128
 147.958 -47.4961   118.25
141.486 -49.592 116.931
 115.432 -74.9204  89.8254
 136.732 -69.4302  58.5318
-nan -nan -nan
-nan -nan -nan
 127.914 -84.7804  90.0424
 138.115 -68.6154   57.524
-nan -nan -nan
-nan -nan -nan
 120.904 -80.6337  143.441
 121.454 -80.4297  147.336
 118.277 -80.1202  150.582
 109.412 -80.2472   149.77
 121.456 -83.7504  150.276
 119.598 -91.9196  149.553
-nan -nan -nan
-nan -nan -nan
f 105
p 2 -44.8923 -122.976
-27.1626 -128.082  94.2439
-27.6254 -128.069  110.674
-28.1172 -128.057  127.099
-28.6172 -128.028  143.518
-24.2653 -126.975  143.731
-10.1423  -123.64  144.127
-12.0664 -124.692  115.584
-14.4916 -136.315  90.4537
-14.9588 -138.633  85.4381
-15.8933 -143.267  75.4067
-21.953 -141.78 81.4139
 -32.964 -129.106  143.498
-47.2067  -132.39  143.123
-41.9665 -130.308  115.122
-38.5292 -143.323  91.9229
-38.3673 -146.192  87.5448
-38.0435  -151.93  78.7886
-32.6179 -146.565  81.7375
-18.0996 -126.125  94.4163
-22.2574 -128.954  53.0435
-26.8093 -121.222  16.7708
-24.9044 -129.762  4.43216
-36.2853 -130.003  94.0749
-31.2922 -132.596  52.4346
-31.7488  -113.45  19.6058
-30.5285 -117.842   5.1827
-26.9021 -139.232  158.885
-26.4393 -140.463  164.323
-22.6181 -137.557   168.68
-17.0989 -125.989  167.868
 -29.333 -137.461  169.279
-40.2485 -128.861  167.649
-28.9834 -115.358  8.42434
-32.8705 -105.023  13.5639
p 3 -57.8779 85.4128
-57.6862  89.6593  84.8486
-58.5909  89.7018  101.668
-59.4714  89.6775  118.487
-60.3603  89.6684  135.315
-57.8113  85.9475    135.6
-49.8766  74.5181  136.259
-54.613 70.7749 108.318
-67.2832  61.8394  84.5941
-69.8173  60.0524  79.8493
-74.8856  56.4783  70.3597
-76.1529  63.9047  75.0107
-62.9244   93.415  135.267
-70.4599   104.49  134.987
-73.1729   109.09  110.432
-80.3394  113.932  91.8877
-81.7726  114.901  88.1788
-84.6392  116.838   80.761
-80.8252  112.029  82.5469
-52.6512  81.5038  85.4459
-56.8021  79.1956  48.1578
-54.3786  80.7238   14.848
-62.3093  75.9899  5.59962
-62.689  97.741 84.5825
-63.5215  96.8568  46.9783
-54.7386  101.391  14.9048
-60.3911  98.6873  3.32556
-69.1583  83.6236  146.985
-70.4297  82.9449   151.53
-67.0936  82.1311  155.832
-56.6043  83.4789   156.75
-70.6148  86.7985  155.501
-66.8314   96.946  155.074
-50.8692   82.827  6.82166
-49.5342   104.91  8.35216
p 4 14.2355 -183.879
 32.5727 -173.584  89.4022
 30.9582 -175.576   105.42
 29.3625 -177.503  121.457
 27.7146 -179.328  137.518
 23.3353 -179.344  137.171
 9.38767 -179.692  135.706
 10.6706 -176.373  108.954
 11.6808 -166.125  85.2137
-nan -nan -nan
-nan -nan -nan
-nan -nan -nan
 32.1638 -179.403  138.019
 46.1386 -179.486  139.106
50.6142 -176.22 113.585
53.8521 -165.97 90.8451
 54.4872 -163.907  86.2976
 55.7574 -159.782  77.2027
 49.1828 -162.052  80.8109
 23.6998 -173.692  88.6667
 28.9955 -168.332  50.3415
-nan -nan -nan
-nan -nan -nan
 41.429 -173.42 90.1225
 40.3587 -166.389  50.4868
 39.6065 -167.944  14.0131
 39.9749 -157.569  4.86659
 28.5543 -168.669  149.888
   28.54 -167.255  154.629
 25.0453 -169.074  158.736
 17.826 -176.86 158.251
 31.1752 -169.853  159.014
 36.1828 -179.956  159.953
-nan -nan -nan
 39.8338 -171.735  5.26212
p 1 84.5472 -21.0503
 106.069 -19.2735  91.2579
 103.078 -19.1642  108.346
  100.09 -19.1329  125.379
 97.1094 -19.0835  142.323
 97.2222 -14.5904  142.468
 97.7389 -2.89423  142.145
  114.203 -0.735217   123.788
 137.108 -4.13711  119.412
 141.659 -4.75403  118.545
150.761 -5.9879 116.811
 145.213 -10.6449   116.13
 96.9558 -23.5324  142.487
 96.6396 -35.3099  142.806
 104.309 -29.9563   119.38
 124.761 -18.4769  111.833
 128.934 -16.3515  110.385
 137.278 -12.1007   107.49
 130.675 -9.15348  108.871
 106.404 -10.0244   91.062
 112.716 -11.3403  50.8851
-nan -nan -nan
-nan -nan -nan
 105.693 -28.5278  91.4537
 110.965 -23.9269  51.3419
-nan -nan -nan
-nan -nan -nan
  101.77 -20.4325  155.178
 101.718 -20.7151  158.915
 99.1581 -18.7823   161.62
 94.153 -11.209 159.603
 99.2606 -23.3285  161.356
 92.6079 -28.2437   159.18
-nan -nan -nan
-nan -nan -nan
p 5 94.437 -92.2193
 123.591 -77.5303  90.2931
   121.3 -79.3968  104.426
119.036 -81.244 118.565
 116.786 -83.1316  132.703
 113.891 -80.4623  132.681
 105.197 -72.5228  132.529
 119.688 -61.3313  118.738
 138.813 -50.6885  120.113
 142.721 -48.8072    120.5
 150.536 -45.0447  121.275
  148.94 -51.4324  119.955
 119.647 -85.8427  132.876
 128.152 -93.8324  133.131
 137.407 -78.9229  118.484
 147.378 -59.5129  120.279
 149.325 -55.6131  120.621
 153.218 -47.8134  121.305
 146.723 -49.3454  119.852
 117.395 -72.6025  90.3324
  145.51 -59.1319   67.275
-nan -nan -nan
-nan -nan -nan
 129.962 -82.2201  90.4854
 141.589 -63.3097  59.7521
-nan -nan -nan
-nan -nan -nan
 122.253 -78.7881  143.732
 122.735 -78.6433  147.573
 119.535 -78.6322  150.689
 110.873 -79.5589  149.683
 122.817 -81.9861  150.392
 120.941 -89.9885  149.485
-nan -nan -nan
-nan -nan -nan
f 106
p 2 -43.3736 -127.971
-29.1307 -130.481  90.1756
-29.3179 -130.844  106.885
 -29.464 -131.204  123.599
-29.6108 -131.554  140.316
-25.1107 -130.888  140.458
-10.1028 -128.714  140.599
-13.3378 -133.575   110.86
-18.6416 -148.594  85.5878
-19.7024 -151.597  80.5334
-21.8239 -157.605  70.4246
-27.7717 -154.664  76.9875
-34.1019 -132.274  140.361
-48.6769 -134.719  140.227
-42.7387 -130.181  112.242
-39.8756 -141.287  87.6839
-40.1203 -144.049  83.2407
-40.6096 -149.573  74.3544
-34.6116 -144.817  77.2413
-19.9279 -130.243  90.2578
-24.2454 -134.045  50.7862
 -27.081 -123.328  17.1071
-nan -nan -nan
  -38.47 -131.143  90.0924
-33.0832 -136.535  49.1183
-32.0791 -117.243  16.6581
-32.1486 -121.846  2.27974
-27.2534 -143.329  156.292
-nan -nan -nan
-19.2408 -154.254  159.823
-11.6629 -143.405  159.311
-nan -nan -nan
 -47.702 -116.918  175.001
-nan -nan -nan
-32.6079 -108.808  10.5821
p 3 -61.599 82.242
-60.745 86.6473 85.2452
-61.3855  86.8295  102.008
-62.0245  86.9569  118.768
 -62.67 87.1014 135.536
-60.0254  83.4548  135.818
-51.8681  72.2667  136.445
-56.8904  68.6608  108.673
-71.1611  59.3458  86.1298
-74.024 57.4903 81.6177
-79.7498  53.7793  72.5934
-80.5801  61.3157  77.1036
-65.3332   90.761  135.485
-73.1431  101.537  135.207
-75.7923  105.985  110.811
-82.618 110.229  92.284
-83.9831  111.078  88.5786
-86.7134  112.775  81.1678
-82.6538   108.33  83.0568
-55.4738  78.6791  85.8022
